File Name,File Path,Parent Folder
pqLFB5hNelU.m4a,normal sounds/Music/pqLFB5hNelU.m4a,Music
-npvkRKc9h4.m4a,normal sounds/Female speech/-npvkRKc9h4.m4a,Female speech
-npvkRKc9h4.m4a,normal sounds/Breathing/-npvkRKc9h4.m4a,Breathing
zlafycWBCI4.m4a,normal sounds/Female speech/zlafycWBCI4.m4a,Female speech
zlafycWBCI4.m4a,normal sounds/Background noise/zlafycWBCI4.m4a,Background noise
cP-68jf6lec.m4a,normal sounds/Female speech/cP-68jf6lec.m4a,Female speech
cP-68jf6lec.m4a,normal sounds/Breathing/cP-68jf6lec.m4a,Breathing
cP-68jf6lec.m4a,normal sounds/Human voice/cP-68jf6lec.m4a,Human voice
cP-68jf6lec.m4a,normal sounds/Surface contact/cP-68jf6lec.m4a,Surface contact
cP-68jf6lec.m4a,normal sounds/Laughter/cP-68jf6lec.m4a,Laughter
2YDeMaR38uE.webm,normal sounds/Female speech/2YDeMaR38uE.webm,Female speech
2YDeMaR38uE.webm,normal sounds/Music/2YDeMaR38uE.webm,Music
C17PIXSvlOo.m4a,normal sounds/Female speech/C17PIXSvlOo.m4a,Female speech
C17PIXSvlOo.m4a,normal sounds/Wind noise (microphone)/C17PIXSvlOo.m4a,Wind noise (microphone)
pgXj48-of0w.webm,normal sounds/Female speech/pgXj48-of0w.webm,Female speech
pgXj48-of0w.webm,normal sounds/Human voice/pgXj48-of0w.webm,Human voice
pgXj48-of0w.webm,normal sounds/Walk/pgXj48-of0w.webm,Walk
TLSmnnnyhEk.m4a,normal sounds/Female speech/TLSmnnnyhEk.m4a,Female speech
TLSmnnnyhEk.m4a,normal sounds/Music/TLSmnnnyhEk.m4a,Music
fcWZQkkD3IM.m4a,normal sounds/Female speech/fcWZQkkD3IM.m4a,Female speech
fcWZQkkD3IM.m4a,normal sounds/Background noise/fcWZQkkD3IM.m4a,Background noise
w0ZFlWmH2tU.webm,normal sounds/Female speech/w0ZFlWmH2tU.webm,Female speech
w0ZFlWmH2tU.webm,normal sounds/Music/w0ZFlWmH2tU.webm,Music
G-dyVOf4mWY.m4a,normal sounds/Female speech/G-dyVOf4mWY.m4a,Female speech
G-dyVOf4mWY.m4a,normal sounds/Breathing/G-dyVOf4mWY.m4a,Breathing
6wHsdzx97MU.m4a,normal sounds/Female speech/6wHsdzx97MU.m4a,Female speech
6wHsdzx97MU.m4a,normal sounds/Breathing/6wHsdzx97MU.m4a,Breathing
6wHsdzx97MU.m4a,normal sounds/Background noise/6wHsdzx97MU.m4a,Background noise
eUJ2S0qC6MU.m4a,normal sounds/Female speech/eUJ2S0qC6MU.m4a,Female speech
eUJ2S0qC6MU.m4a,normal sounds/Breathing/eUJ2S0qC6MU.m4a,Breathing
eUJ2S0qC6MU.m4a,normal sounds/Music/eUJ2S0qC6MU.m4a,Music
RlILBQ2s9tM.webm,normal sounds/Female speech/RlILBQ2s9tM.webm,Female speech
RlILBQ2s9tM.webm,normal sounds/Surface contact/RlILBQ2s9tM.webm,Surface contact
0CroKP1sYVw.m4a,normal sounds/Female speech/0CroKP1sYVw.m4a,Female speech
0CroKP1sYVw.m4a,normal sounds/Tap/0CroKP1sYVw.m4a,Tap
qbXuT3MzvZM.m4a,normal sounds/Female speech/qbXuT3MzvZM.m4a,Female speech
qbXuT3MzvZM.m4a,normal sounds/Breathing/qbXuT3MzvZM.m4a,Breathing
xSM3Eyx7PuI.webm,normal sounds/Female speech/xSM3Eyx7PuI.webm,Female speech
xSM3Eyx7PuI.webm,normal sounds/Tap/xSM3Eyx7PuI.webm,Tap
QR9jCsEZPuM.webm,normal sounds/Female speech/QR9jCsEZPuM.webm,Female speech
QR9jCsEZPuM.webm,normal sounds/Laughter/QR9jCsEZPuM.webm,Laughter
q6K1t72XAuY.m4a,normal sounds/Female speech/q6K1t72XAuY.m4a,Female speech
q6K1t72XAuY.m4a,normal sounds/Bird vocalization/q6K1t72XAuY.m4a,Bird vocalization
TstyffFwIIM.m4a,normal sounds/Female speech/TstyffFwIIM.m4a,Female speech
TstyffFwIIM.m4a,normal sounds/Background noise/TstyffFwIIM.m4a,Background noise
QyVYOPnLFow.m4a,normal sounds/Female speech/QyVYOPnLFow.m4a,Female speech
QyVYOPnLFow.m4a,normal sounds/Music/QyVYOPnLFow.m4a,Music
DGqr846GHKE.m4a,normal sounds/Female speech/DGqr846GHKE.m4a,Female speech
DGqr846GHKE.m4a,normal sounds/Background noise/DGqr846GHKE.m4a,Background noise
UTfe2x4OL7k.m4a,normal sounds/Female speech/UTfe2x4OL7k.m4a,Female speech
UTfe2x4OL7k.m4a,normal sounds/Male speech/UTfe2x4OL7k.m4a,Male speech
UTfe2x4OL7k.m4a,normal sounds/Music/UTfe2x4OL7k.m4a,Music
IKtMeL3fQJU.m4a,normal sounds/Female speech/IKtMeL3fQJU.m4a,Female speech
IKtMeL3fQJU.m4a,normal sounds/Surface contact/IKtMeL3fQJU.m4a,Surface contact
q6M54oE33QE.m4a,normal sounds/Female speech/q6M54oE33QE.m4a,Female speech
q6M54oE33QE.m4a,normal sounds/Human voice/q6M54oE33QE.m4a,Human voice
q6M54oE33QE.m4a,normal sounds/Walk/q6M54oE33QE.m4a,Walk
q6M54oE33QE.m4a,normal sounds/Background noise/q6M54oE33QE.m4a,Background noise
G3Vankomp4Q.m4a,normal sounds/Female speech/G3Vankomp4Q.m4a,Female speech
G3Vankomp4Q.m4a,normal sounds/Male speech/G3Vankomp4Q.m4a,Male speech
G3Vankomp4Q.m4a,normal sounds/Music/G3Vankomp4Q.m4a,Music
VZP-jYh0X80.m4a,normal sounds/Female speech/VZP-jYh0X80.m4a,Female speech
VZP-jYh0X80.m4a,normal sounds/Breathing/VZP-jYh0X80.m4a,Breathing
VZP-jYh0X80.m4a,normal sounds/Male speech/VZP-jYh0X80.m4a,Male speech
VZP-jYh0X80.m4a,normal sounds/Background noise/VZP-jYh0X80.m4a,Background noise
vct3DdiYrNk.webm,normal sounds/Female speech/vct3DdiYrNk.webm,Female speech
vct3DdiYrNk.webm,normal sounds/Breathing/vct3DdiYrNk.webm,Breathing
vct3DdiYrNk.webm,normal sounds/Human voice/vct3DdiYrNk.webm,Human voice
nqBFqQ730ls.webm,normal sounds/Female speech/nqBFqQ730ls.webm,Female speech
nqBFqQ730ls.webm,normal sounds/Music/nqBFqQ730ls.webm,Music
ZyYaimb8uDU.webm,normal sounds/Female speech/ZyYaimb8uDU.webm,Female speech
ZyYaimb8uDU.webm,normal sounds/Child speech/ZyYaimb8uDU.webm,Child speech
HO6nTs7ZOUk.m4a,normal sounds/Female speech/HO6nTs7ZOUk.m4a,Female speech
HO6nTs7ZOUk.m4a,normal sounds/Breathing/HO6nTs7ZOUk.m4a,Breathing
HO6nTs7ZOUk.m4a,normal sounds/Human voice/HO6nTs7ZOUk.m4a,Human voice
HO6nTs7ZOUk.m4a,normal sounds/Laughter/HO6nTs7ZOUk.m4a,Laughter
2aAIKizzvI0.m4a,normal sounds/Female speech/2aAIKizzvI0.m4a,Female speech
2aAIKizzvI0.m4a,normal sounds/Breathing/2aAIKizzvI0.m4a,Breathing
2aAIKizzvI0.m4a,normal sounds/Sound effect/2aAIKizzvI0.m4a,Sound effect
2aAIKizzvI0.m4a,normal sounds/Music/2aAIKizzvI0.m4a,Music
JTWmZJuvRxU.m4a,normal sounds/Female speech/JTWmZJuvRxU.m4a,Female speech
JTWmZJuvRxU.m4a,normal sounds/Tap/JTWmZJuvRxU.m4a,Tap
7JjTTOT20vI.m4a,normal sounds/Female speech/7JjTTOT20vI.m4a,Female speech
7JjTTOT20vI.m4a,normal sounds/Male speech/7JjTTOT20vI.m4a,Male speech
WotLIzvvDTg.m4a,normal sounds/Female speech/WotLIzvvDTg.m4a,Female speech
WotLIzvvDTg.m4a,normal sounds/Child speech/WotLIzvvDTg.m4a,Child speech
WotLIzvvDTg.m4a,normal sounds/Tap/WotLIzvvDTg.m4a,Tap
tfJ0hoDx7L0.m4a,normal sounds/Female speech/tfJ0hoDx7L0.m4a,Female speech
tfJ0hoDx7L0.m4a,normal sounds/Background noise/tfJ0hoDx7L0.m4a,Background noise
D055DaQB7kY.m4a,normal sounds/Female speech/D055DaQB7kY.m4a,Female speech
D055DaQB7kY.m4a,normal sounds/Breathing/D055DaQB7kY.m4a,Breathing
rCi0aK89Z1Y.m4a,normal sounds/Female speech/rCi0aK89Z1Y.m4a,Female speech
rCi0aK89Z1Y.m4a,normal sounds/Breathing/rCi0aK89Z1Y.m4a,Breathing
rCi0aK89Z1Y.m4a,normal sounds/Walk/rCi0aK89Z1Y.m4a,Walk
rCi0aK89Z1Y.m4a,normal sounds/Laughter/rCi0aK89Z1Y.m4a,Laughter
1RkEE3UIuRo.m4a,normal sounds/Female speech/1RkEE3UIuRo.m4a,Female speech
1RkEE3UIuRo.m4a,normal sounds/Human voice/1RkEE3UIuRo.m4a,Human voice
6WY9JlK9a04.m4a,normal sounds/Female speech/6WY9JlK9a04.m4a,Female speech
6WY9JlK9a04.m4a,normal sounds/Human voice/6WY9JlK9a04.m4a,Human voice
6WY9JlK9a04.m4a,normal sounds/Background noise/6WY9JlK9a04.m4a,Background noise
4dSww3-ufy4.m4a,normal sounds/Female speech/4dSww3-ufy4.m4a,Female speech
4dSww3-ufy4.m4a,normal sounds/Breathing/4dSww3-ufy4.m4a,Breathing
10ew99WEt1A.webm,normal sounds/Female speech/10ew99WEt1A.webm,Female speech
10ew99WEt1A.webm,normal sounds/Human voice/10ew99WEt1A.webm,Human voice
RbLYhLSg1Xg.m4a,normal sounds/Female speech/RbLYhLSg1Xg.m4a,Female speech
RbLYhLSg1Xg.m4a,normal sounds/Breathing/RbLYhLSg1Xg.m4a,Breathing
RbLYhLSg1Xg.m4a,normal sounds/Background noise/RbLYhLSg1Xg.m4a,Background noise
NeNqvz7uhDs.m4a,normal sounds/Female speech/NeNqvz7uhDs.m4a,Female speech
NeNqvz7uhDs.m4a,normal sounds/Tap/NeNqvz7uhDs.m4a,Tap
MEuj7Oi7cqE.m4a,normal sounds/Female speech/MEuj7Oi7cqE.m4a,Female speech
MEuj7Oi7cqE.m4a,normal sounds/Sound effect/MEuj7Oi7cqE.m4a,Sound effect
cJimXx2BuuE.m4a,normal sounds/Female speech/cJimXx2BuuE.m4a,Female speech
cJimXx2BuuE.m4a,normal sounds/Breathing/cJimXx2BuuE.m4a,Breathing
cJimXx2BuuE.m4a,normal sounds/Background noise/cJimXx2BuuE.m4a,Background noise
zWvmsRtkpdU.m4a,normal sounds/Female speech/zWvmsRtkpdU.m4a,Female speech
zWvmsRtkpdU.m4a,normal sounds/Music/zWvmsRtkpdU.m4a,Music
imggAMMbzAc.m4a,normal sounds/Female speech/imggAMMbzAc.m4a,Female speech
imggAMMbzAc.m4a,normal sounds/Background noise/imggAMMbzAc.m4a,Background noise
LyDoy3nOscM.webm,normal sounds/Female speech/LyDoy3nOscM.webm,Female speech
LyDoy3nOscM.webm,normal sounds/Human voice/LyDoy3nOscM.webm,Human voice
LyDoy3nOscM.webm,normal sounds/Laughter/LyDoy3nOscM.webm,Laughter
ZVaAtQUvJqk.m4a,normal sounds/Female speech/ZVaAtQUvJqk.m4a,Female speech
ZVaAtQUvJqk.m4a,normal sounds/Background noise/ZVaAtQUvJqk.m4a,Background noise
XhmW4tY5V3M.m4a,normal sounds/Female speech/XhmW4tY5V3M.m4a,Female speech
XhmW4tY5V3M.m4a,normal sounds/Breathing/XhmW4tY5V3M.m4a,Breathing
XhmW4tY5V3M.m4a,normal sounds/Wind noise (microphone)/XhmW4tY5V3M.m4a,Wind noise (microphone)
XhmW4tY5V3M.m4a,normal sounds/Male speech/XhmW4tY5V3M.m4a,Male speech
XhmW4tY5V3M.m4a,normal sounds/Laughter/XhmW4tY5V3M.m4a,Laughter
2wJKlq8tyio.m4a,normal sounds/Female speech/2wJKlq8tyio.m4a,Female speech
2wJKlq8tyio.m4a,normal sounds/Breathing/2wJKlq8tyio.m4a,Breathing
4C6EjnAGITM.webm,normal sounds/Female speech/4C6EjnAGITM.webm,Female speech
4C6EjnAGITM.webm,normal sounds/Background noise/4C6EjnAGITM.webm,Background noise
ThxZZguUBBE.m4a,normal sounds/Female speech/ThxZZguUBBE.m4a,Female speech
ThxZZguUBBE.m4a,normal sounds/Child speech/ThxZZguUBBE.m4a,Child speech
ThxZZguUBBE.m4a,normal sounds/Laughter/ThxZZguUBBE.m4a,Laughter
BjKEzvmaQAA.m4a,normal sounds/Female speech/BjKEzvmaQAA.m4a,Female speech
BjKEzvmaQAA.m4a,normal sounds/Music/BjKEzvmaQAA.m4a,Music
Mp1bGjvmAaQ.m4a,normal sounds/Female speech/Mp1bGjvmAaQ.m4a,Female speech
Mp1bGjvmAaQ.m4a,normal sounds/Tap/Mp1bGjvmAaQ.m4a,Tap
aAJuPyUvHn8.m4a,normal sounds/Female speech/aAJuPyUvHn8.m4a,Female speech
aAJuPyUvHn8.m4a,normal sounds/Walk/aAJuPyUvHn8.m4a,Walk
aAJuPyUvHn8.m4a,normal sounds/Surface contact/aAJuPyUvHn8.m4a,Surface contact
aAJuPyUvHn8.m4a,normal sounds/Background noise/aAJuPyUvHn8.m4a,Background noise
yuae7rCHstk.webm,normal sounds/Female speech/yuae7rCHstk.webm,Female speech
yuae7rCHstk.webm,normal sounds/Human voice/yuae7rCHstk.webm,Human voice
yuae7rCHstk.webm,normal sounds/Child speech/yuae7rCHstk.webm,Child speech
7Lor86CnuBY.webm,normal sounds/Female speech/7Lor86CnuBY.webm,Female speech
7Lor86CnuBY.webm,normal sounds/Breathing/7Lor86CnuBY.webm,Breathing
7Lor86CnuBY.webm,normal sounds/Wind noise (microphone)/7Lor86CnuBY.webm,Wind noise (microphone)
7Lor86CnuBY.webm,normal sounds/Sound effect/7Lor86CnuBY.webm,Sound effect
AOjiqZ-i9BQ.m4a,normal sounds/Female speech/AOjiqZ-i9BQ.m4a,Female speech
AOjiqZ-i9BQ.m4a,normal sounds/Walk/AOjiqZ-i9BQ.m4a,Walk
AOjiqZ-i9BQ.m4a,normal sounds/Sound effect/AOjiqZ-i9BQ.m4a,Sound effect
VfbXPYQ-CeE.webm,normal sounds/Female speech/VfbXPYQ-CeE.webm,Female speech
VfbXPYQ-CeE.webm,normal sounds/Sound effect/VfbXPYQ-CeE.webm,Sound effect
VfbXPYQ-CeE.webm,normal sounds/Music/VfbXPYQ-CeE.webm,Music
H5tKoTp-RHs.m4a,normal sounds/Female speech/H5tKoTp-RHs.m4a,Female speech
H5tKoTp-RHs.m4a,normal sounds/Background noise/H5tKoTp-RHs.m4a,Background noise
H5tKoTp-RHs.m4a,normal sounds/Laughter/H5tKoTp-RHs.m4a,Laughter
9UdGm19EmFs.m4a,normal sounds/Female speech/9UdGm19EmFs.m4a,Female speech
9UdGm19EmFs.m4a,normal sounds/Breathing/9UdGm19EmFs.m4a,Breathing
9UdGm19EmFs.m4a,normal sounds/Background noise/9UdGm19EmFs.m4a,Background noise
4nzHWYg4oFE.m4a,normal sounds/Female speech/4nzHWYg4oFE.m4a,Female speech
4nzHWYg4oFE.m4a,normal sounds/Child speech/4nzHWYg4oFE.m4a,Child speech
4nzHWYg4oFE.m4a,normal sounds/Music/4nzHWYg4oFE.m4a,Music
PiSCs8mZhOE.m4a,normal sounds/Female speech/PiSCs8mZhOE.m4a,Female speech
PiSCs8mZhOE.m4a,normal sounds/Breathing/PiSCs8mZhOE.m4a,Breathing
PiSCs8mZhOE.m4a,normal sounds/Background noise/PiSCs8mZhOE.m4a,Background noise
f30WSwwPub0.m4a,normal sounds/Female speech/f30WSwwPub0.m4a,Female speech
f30WSwwPub0.m4a,normal sounds/Child speech/f30WSwwPub0.m4a,Child speech
2X0Pc2TqObc.m4a,normal sounds/Female speech/2X0Pc2TqObc.m4a,Female speech
2X0Pc2TqObc.m4a,normal sounds/Human voice/2X0Pc2TqObc.m4a,Human voice
2X0Pc2TqObc.m4a,normal sounds/Surface contact/2X0Pc2TqObc.m4a,Surface contact
2X0Pc2TqObc.m4a,normal sounds/Laughter/2X0Pc2TqObc.m4a,Laughter
s0DQTvwT978.m4a,normal sounds/Female speech/s0DQTvwT978.m4a,Female speech
s0DQTvwT978.m4a,normal sounds/Wind noise (microphone)/s0DQTvwT978.m4a,Wind noise (microphone)
s0DQTvwT978.m4a,normal sounds/Child speech/s0DQTvwT978.m4a,Child speech
s0DQTvwT978.m4a,normal sounds/Male speech/s0DQTvwT978.m4a,Male speech
3kQEnKhl-pc.webm,normal sounds/Female speech/3kQEnKhl-pc.webm,Female speech
3kQEnKhl-pc.webm,normal sounds/Laughter/3kQEnKhl-pc.webm,Laughter
lNY7aDJhoB0.m4a,normal sounds/Female speech/lNY7aDJhoB0.m4a,Female speech
lNY7aDJhoB0.m4a,normal sounds/Sound effect/lNY7aDJhoB0.m4a,Sound effect
lNY7aDJhoB0.m4a,normal sounds/Male speech/lNY7aDJhoB0.m4a,Male speech
lNY7aDJhoB0.m4a,normal sounds/Music/lNY7aDJhoB0.m4a,Music
APxm7Uw9FnE.m4a,normal sounds/Female speech/APxm7Uw9FnE.m4a,Female speech
APxm7Uw9FnE.m4a,normal sounds/Breathing/APxm7Uw9FnE.m4a,Breathing
hHo9CWaqJew.m4a,normal sounds/Female speech/hHo9CWaqJew.m4a,Female speech
hHo9CWaqJew.m4a,normal sounds/Breathing/hHo9CWaqJew.m4a,Breathing
hHo9CWaqJew.m4a,normal sounds/Laughter/hHo9CWaqJew.m4a,Laughter
UP5Zkhg035s.webm,normal sounds/Female speech/UP5Zkhg035s.webm,Female speech
UP5Zkhg035s.webm,normal sounds/Breathing/UP5Zkhg035s.webm,Breathing
UP5Zkhg035s.webm,normal sounds/Background noise/UP5Zkhg035s.webm,Background noise
UP5Zkhg035s.webm,normal sounds/Music/UP5Zkhg035s.webm,Music
sWVpzsBytSY.webm,normal sounds/Female speech/sWVpzsBytSY.webm,Female speech
sWVpzsBytSY.webm,normal sounds/Human voice/sWVpzsBytSY.webm,Human voice
ZwrRR8NLXLs.m4a,normal sounds/Female speech/ZwrRR8NLXLs.m4a,Female speech
ZwrRR8NLXLs.m4a,normal sounds/Male speech/ZwrRR8NLXLs.m4a,Male speech
ZwrRR8NLXLs.m4a,normal sounds/Music/ZwrRR8NLXLs.m4a,Music
30MeepvvjDs.webm,normal sounds/Female speech/30MeepvvjDs.webm,Female speech
30MeepvvjDs.webm,normal sounds/Child speech/30MeepvvjDs.webm,Child speech
30MeepvvjDs.webm,normal sounds/Surface contact/30MeepvvjDs.webm,Surface contact
30MeepvvjDs.webm,normal sounds/Laughter/30MeepvvjDs.webm,Laughter
5sjd9zwDDFg.webm,normal sounds/Female speech/5sjd9zwDDFg.webm,Female speech
5sjd9zwDDFg.webm,normal sounds/Music/5sjd9zwDDFg.webm,Music
0mg8dFkEeyk.webm,normal sounds/Female speech/0mg8dFkEeyk.webm,Female speech
0mg8dFkEeyk.webm,normal sounds/Breathing/0mg8dFkEeyk.webm,Breathing
RhNsEFghxoo.m4a,normal sounds/Female speech/RhNsEFghxoo.m4a,Female speech
RhNsEFghxoo.m4a,normal sounds/Background noise/RhNsEFghxoo.m4a,Background noise
sWXh0CGFUdw.webm,normal sounds/Female speech/sWXh0CGFUdw.webm,Female speech
sWXh0CGFUdw.webm,normal sounds/Laughter/sWXh0CGFUdw.webm,Laughter
5CPxvIqrEKo.m4a,normal sounds/Female speech/5CPxvIqrEKo.m4a,Female speech
5CPxvIqrEKo.m4a,normal sounds/Bird vocalization/5CPxvIqrEKo.m4a,Bird vocalization
5CPxvIqrEKo.m4a,normal sounds/Wind noise (microphone)/5CPxvIqrEKo.m4a,Wind noise (microphone)
5CPxvIqrEKo.m4a,normal sounds/Surface contact/5CPxvIqrEKo.m4a,Surface contact
5CPxvIqrEKo.m4a,normal sounds/Laughter/5CPxvIqrEKo.m4a,Laughter
nKFMjdxYrZk.webm,normal sounds/Female speech/nKFMjdxYrZk.webm,Female speech
nKFMjdxYrZk.webm,normal sounds/Breathing/nKFMjdxYrZk.webm,Breathing
nKFMjdxYrZk.webm,normal sounds/Sound effect/nKFMjdxYrZk.webm,Sound effect
nKFMjdxYrZk.webm,normal sounds/Laughter/nKFMjdxYrZk.webm,Laughter
5nOBC7ctGbY.webm,normal sounds/Female speech/5nOBC7ctGbY.webm,Female speech
5nOBC7ctGbY.webm,normal sounds/Walk/5nOBC7ctGbY.webm,Walk
RNpZBIGQNkw.m4a,normal sounds/Female speech/RNpZBIGQNkw.m4a,Female speech
RNpZBIGQNkw.m4a,normal sounds/Human voice/RNpZBIGQNkw.m4a,Human voice
XA2w0mtmtE4.m4a,normal sounds/Female speech/XA2w0mtmtE4.m4a,Female speech
XA2w0mtmtE4.m4a,normal sounds/Sound effect/XA2w0mtmtE4.m4a,Sound effect
XA2w0mtmtE4.m4a,normal sounds/Music/XA2w0mtmtE4.m4a,Music
dQhu7oGeQNQ.m4a,normal sounds/Female speech/dQhu7oGeQNQ.m4a,Female speech
dQhu7oGeQNQ.m4a,normal sounds/Breathing/dQhu7oGeQNQ.m4a,Breathing
70oARHTT63c.m4a,normal sounds/Female speech/70oARHTT63c.m4a,Female speech
70oARHTT63c.m4a,normal sounds/Male speech/70oARHTT63c.m4a,Male speech
vwnTNLv-WTw.m4a,normal sounds/Female speech/vwnTNLv-WTw.m4a,Female speech
vwnTNLv-WTw.m4a,normal sounds/Sound effect/vwnTNLv-WTw.m4a,Sound effect
vwnTNLv-WTw.m4a,normal sounds/Music/vwnTNLv-WTw.m4a,Music
3An9wOk0mOw.webm,normal sounds/Female speech/3An9wOk0mOw.webm,Female speech
3An9wOk0mOw.webm,normal sounds/Human voice/3An9wOk0mOw.webm,Human voice
QldKlrmworA.m4a,normal sounds/Female speech/QldKlrmworA.m4a,Female speech
QldKlrmworA.m4a,normal sounds/Bird vocalization/QldKlrmworA.m4a,Bird vocalization
QldKlrmworA.m4a,normal sounds/Breathing/QldKlrmworA.m4a,Breathing
QldKlrmworA.m4a,normal sounds/Human voice/QldKlrmworA.m4a,Human voice
QldKlrmworA.m4a,normal sounds/Surface contact/QldKlrmworA.m4a,Surface contact
QldKlrmworA.m4a,normal sounds/Background noise/QldKlrmworA.m4a,Background noise
PisW9icfKUs.webm,normal sounds/Bird vocalization/PisW9icfKUs.webm,Bird vocalization
PisW9icfKUs.webm,normal sounds/Surface contact/PisW9icfKUs.webm,Surface contact
t7qAnWvLPBY.m4a,normal sounds/Bird vocalization/t7qAnWvLPBY.m4a,Bird vocalization
t7qAnWvLPBY.m4a,normal sounds/Wind noise (microphone)/t7qAnWvLPBY.m4a,Wind noise (microphone)
p8QCHgJDyJY.m4a,normal sounds/Bird vocalization/p8QCHgJDyJY.m4a,Bird vocalization
p8QCHgJDyJY.m4a,normal sounds/Tap/p8QCHgJDyJY.m4a,Tap
SDczdpkmaNM.webm,normal sounds/Bird vocalization/SDczdpkmaNM.webm,Bird vocalization
SDczdpkmaNM.webm,normal sounds/Sound effect/SDczdpkmaNM.webm,Sound effect
elenxCpnd3M.m4a,normal sounds/Bird vocalization/elenxCpnd3M.m4a,Bird vocalization
elenxCpnd3M.m4a,normal sounds/Tap/elenxCpnd3M.m4a,Tap
KxDHe0aaOqw.webm,normal sounds/Bird vocalization/KxDHe0aaOqw.webm,Bird vocalization
KxDHe0aaOqw.webm,normal sounds/Walk/KxDHe0aaOqw.webm,Walk
3IZPaAPCxFI.webm,normal sounds/Bird vocalization/3IZPaAPCxFI.webm,Bird vocalization
3IZPaAPCxFI.webm,normal sounds/Child speech/3IZPaAPCxFI.webm,Child speech
5QEU-GPaXuA.m4a,normal sounds/Bird vocalization/5QEU-GPaXuA.m4a,Bird vocalization
5QEU-GPaXuA.m4a,normal sounds/Wind noise (microphone)/5QEU-GPaXuA.m4a,Wind noise (microphone)
-0XLMUK3V-8.m4a,normal sounds/Bird vocalization/-0XLMUK3V-8.m4a,Bird vocalization
-0XLMUK3V-8.m4a,normal sounds/Tap/-0XLMUK3V-8.m4a,Tap
m3zCnR9m6OY.m4a,normal sounds/Bird vocalization/m3zCnR9m6OY.m4a,Bird vocalization
m3zCnR9m6OY.m4a,normal sounds/Laughter/m3zCnR9m6OY.m4a,Laughter
tR-YzqVE9Qc.m4a,normal sounds/Bird vocalization/tR-YzqVE9Qc.m4a,Bird vocalization
tR-YzqVE9Qc.m4a,normal sounds/Sound effect/tR-YzqVE9Qc.m4a,Sound effect
97FmqI0hQGA.m4a,normal sounds/Bird vocalization/97FmqI0hQGA.m4a,Bird vocalization
97FmqI0hQGA.m4a,normal sounds/Wind noise (microphone)/97FmqI0hQGA.m4a,Wind noise (microphone)
oEEu9AVyFaU.m4a,normal sounds/Bird vocalization/oEEu9AVyFaU.m4a,Bird vocalization
oEEu9AVyFaU.m4a,normal sounds/Laughter/oEEu9AVyFaU.m4a,Laughter
MI0-z5n5SMI.m4a,normal sounds/Bird vocalization/MI0-z5n5SMI.m4a,Bird vocalization
MI0-z5n5SMI.m4a,normal sounds/Tap/MI0-z5n5SMI.m4a,Tap
T7VBCWnfeQU.m4a,normal sounds/Bird vocalization/T7VBCWnfeQU.m4a,Bird vocalization
T7VBCWnfeQU.m4a,normal sounds/Surface contact/T7VBCWnfeQU.m4a,Surface contact
y4AZ0NExGx8.m4a,normal sounds/Bird vocalization/y4AZ0NExGx8.m4a,Bird vocalization
y4AZ0NExGx8.m4a,normal sounds/Wind noise (microphone)/y4AZ0NExGx8.m4a,Wind noise (microphone)
N3XCK-SlHhw.m4a,normal sounds/Bird vocalization/N3XCK-SlHhw.m4a,Bird vocalization
N3XCK-SlHhw.m4a,normal sounds/Walk/N3XCK-SlHhw.m4a,Walk
bf4x2UyKeE0.m4a,normal sounds/Bird vocalization/bf4x2UyKeE0.m4a,Bird vocalization
bf4x2UyKeE0.m4a,normal sounds/Walk/bf4x2UyKeE0.m4a,Walk
Ix5uPjC1gHI.webm,normal sounds/Bird vocalization/Ix5uPjC1gHI.webm,Bird vocalization
Ix5uPjC1gHI.webm,normal sounds/Walk/Ix5uPjC1gHI.webm,Walk
NiVT2VRQN3M.webm,normal sounds/Bird vocalization/NiVT2VRQN3M.webm,Bird vocalization
NiVT2VRQN3M.webm,normal sounds/Laughter/NiVT2VRQN3M.webm,Laughter
nJkAX5Q6Tj0.webm,normal sounds/Bird vocalization/nJkAX5Q6Tj0.webm,Bird vocalization
nJkAX5Q6Tj0.webm,normal sounds/Tap/nJkAX5Q6Tj0.webm,Tap
SeZPEPbFQzc.m4a,normal sounds/Bird vocalization/SeZPEPbFQzc.m4a,Bird vocalization
SeZPEPbFQzc.m4a,normal sounds/Surface contact/SeZPEPbFQzc.m4a,Surface contact
7XT5zCtXb4o.m4a,normal sounds/Bird vocalization/7XT5zCtXb4o.m4a,Bird vocalization
7XT5zCtXb4o.m4a,normal sounds/Wind noise (microphone)/7XT5zCtXb4o.m4a,Wind noise (microphone)
dQwXhgK5dGY.webm,normal sounds/Bird vocalization/dQwXhgK5dGY.webm,Bird vocalization
dQwXhgK5dGY.webm,normal sounds/Tap/dQwXhgK5dGY.webm,Tap
dQwXhgK5dGY.webm,normal sounds/Sound effect/dQwXhgK5dGY.webm,Sound effect
V-DJ66llJgM.m4a,normal sounds/Bird vocalization/V-DJ66llJgM.m4a,Bird vocalization
V-DJ66llJgM.m4a,normal sounds/Sound effect/V-DJ66llJgM.m4a,Sound effect
6ypHNTTC2eg.webm,normal sounds/Bird vocalization/6ypHNTTC2eg.webm,Bird vocalization
6ypHNTTC2eg.webm,normal sounds/Background noise/6ypHNTTC2eg.webm,Background noise
jI8jXay5fkk.webm,normal sounds/Bird vocalization/jI8jXay5fkk.webm,Bird vocalization
jI8jXay5fkk.webm,normal sounds/Tap/jI8jXay5fkk.webm,Tap
